plant_genus_species,taxon,MF,abscission_num,herbarium,date,month,month_cat,day,year,doy,state,phenology,county,ch_leafremoved,skel,unknown.lesions,stippling,blotch.mine,serpentine.mine,leafminer.oviholes,leaf.galls,leaf.roller,sooty.mould,aphids,spidermites,softscaleinsects
vaccinium_macrocarpon,asterid,M,19771,GH,1949-06-29,6,June,29,1949,180,Massachusetts,flowering,Barnstable,1,2,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,18971,NEBC,2019-07-27,7,July,27,1919,208,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,18969,NEBC,2019-08-21,8,August,21,1919,233,Massachusetts,not,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,55445,NEBC,2029-08-21,8,August,21,1929,233,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,2014-05-31,5,May,31,1914,151,Massachusetts,not,Worcester,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,2017-08-04,8,August,4,1917,216,Massachusetts,not,Worcester,3,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,27483,NEBC,1952-09-21,9,September,21,1952,265,Massachusetts,not,Worcester,1,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,1954-09-13,9,September,13,1954,256,Massachusetts,not,Worcester,0,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,GH,2007-07-10,7,July,10,1907,191,Massachusetts,flowering,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,55448,NEBC,2029-07-27,7,July,27,1929,208,Massachusetts,not,Franklin,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,55446,NEBC,2029-08-20,8,August,20,1929,232,Massachusetts,not,Hampshire,2,3,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,49,GH,2013-09-16,9,September,16,1913,259,Massachusetts,not,Hampden,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,2009-07-11,7,July,11,1909,192,Massachusetts,flowering,Berkshire,2,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,2003-07-03,7,July,3,1903,184,Rhode_Island,flowering,Providence,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,47172,AA,1945-06-28,6,June,28,1945,179,Rhode_Island,flowering,Providence,0,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,1767,GH,2003-09-13,9,September,13,1903,256,Rhode_Island,not,Providence,0,0,2,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,612,NEBC,2006-07-06,7,July,6,1906,187,Massachusetts,flowering,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,2019-08-31,8,August,31,1919,243,Rhode_Island,not,Washington,2,2,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,2027-06-10,6,June,10,1927,161,Rhode_Island,not,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,10193,GH,2013-08-20,8,August,20,1913,232,Rhode_Island,not,Newport,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,2022-06-11,6,June,11,1922,162,Connecticut,not,Windham,0,1,0,0,0,0,0,0,0,1,0,0,0
vaccinium_macrocarpon,asterid,M,4766,NEBC,2020-07-11,7,July,11,1920,193,Connecticut,flowering,Tolland,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,1565,NEBC,2005-08-29,8,August,29,1905,241,Connecticut,not,Hartford,0,2,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,6516,NEBC,2015-06-22,6,June,22,1915,173,Connecticut,flowering,Hartford,0,0,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,1948-06-18,6,June,18,1948,170,Connecticut,flowering,Middlesex,1,1,0,0,0,0,0,0,0,0,0,0,0
vaccinium_macrocarpon,asterid,M,,NEBC,2016-10-25,10,October,25,1916,299,Connecticut,not,Litchfield,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,9715,NEBC,2013-09-11,9,September,11,1913,254,Massachusetts,flowering,Essex,1,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,517,NEBC,1932-07-31,7,July,31,1932,213,Massachusetts,flowering,Essex,1,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2013-07-11,7,July,11,1913,192,Massachusetts,not,Essex,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,1933-07-09,7,July,9,1933,190,Massachusetts,flowering,Essex,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2002-07-16,7,July,16,1902,197,Massachusetts,not,Middlesex,1,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,15423,NEBC,2015-06-17,6,June,17,1915,168,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,15678,GRAY,1940-08-04,8,August,4,1940,217,Massachusetts,flowering,Middlesex,2,0,0,3,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2019-07-17,7,July,17,1919,198,Massachusetts,flowering,Suffolk,3,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2013-07-12,7,July,12,1913,193,Massachusetts,not,Norfolk,1,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,6192,NEBC,2002-08-18,8,August,18,1902,230,Massachusetts,flowering,Norfolk,4,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2028-09-08,9,September,8,1928,252,Massachusetts,not,Norfolk,0,0,0,2,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,425,NEBC,2013-08-27,8,August,27,1913,239,Massachusetts,flowering,Plymouth,0,0,0,4,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2010-07-15,7,July,15,1910,196,Massachusetts,flowering,Bristol,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2016-06-10,6,June,10,1916,162,Massachusetts,not,Barnstable,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,1544,NEBC,2012-09-11,9,September,11,1912,255,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2014-08-02,8,August,2,1914,214,Massachusetts,flowering,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2006-07-11,7,July,11,1906,192,Massachusetts,not,Barnstable,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,16958,NEBC,2018-08-13,8,August,13,1918,225,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,18620,NEBC,2019-08-10,8,August,10,1919,222,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,1237,GRAY,2016-09-05,9,September,5,1916,249,Massachusetts,not,Dukes,1,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,101,NEBC,1938-08-10,8,August,10,1938,222,Massachusetts,not,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,27260,NEBC,1951-09-08,9,September,8,1951,251,Massachusetts,not,Worcester,0,0,1,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2003-07-15,7,July,15,1903,196,Massachusetts,not,Worcester,1,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,F,NA,NEBC,1934-09-16,9,September,16,1934,259,Massachusetts,not,Worcester,2,0,0,5,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,25114,NEBC,1950-08-10,8,August,10,1950,222,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,1959-07-08,7,July,8,1959,189,Massachusetts,not,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,56170,NEBC,2029-07-19,7,July,19,1929,200,Massachusetts,not,Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,1945-07-14,7,July,14,1945,195,Massachusetts,flowering,Hampden,2,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2015-08-20,8,August,20,1915,232,Massachusetts,not,Hampden,2,1,0,2,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2013-05-17,5,May,17,1913,137,Massachusetts,not,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2013-05-18,5,May,18,1913,138,Massachusetts,not,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,GRAY,2003-07-27,7,July,27,1903,208,Massachusetts,flowering,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2020-08-08,8,August,8,1920,221,Massachusetts,flowering,Berkshire,2,1,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,9714,NEBC,2013-09-09,9,September,9,1913,252,Massachusetts,not,Barnstable,2,3,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2006-07-11,7,July,11,1906,192,Massachusetts,not,Barnstable,3,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,18621,NEBC,2019-07-22,7,July,22,1919,203,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2008-07-18,7,July,18,1908,200,Rhode_Island,not,Providence,4,1,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,NA,NEBC,2019-08-31,8,August,31,1919,243,Rhode_Island,not,Washington,0,0,0,1,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,5067,NEBC,2022-07-09,7,July,9,1922,190,Connecticut,flowering,Tolland,4,0,0,0,0,0,0,0,0,0,0,0,0
baptisia_tinctoria,rosid,M,8223,NEBC,1940-08-15,8,August,15,1940,228,Connecticut,flowering,New Haven,3,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2016-10-01,10,October,1,1916,275,Massachusetts,not,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,2712,NEBC,1933-08-27,8,August,27,1933,239,Massachusetts,not,Essex,0,4,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,1946-09-07,9,September,7,1946,250,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,9963,NEBC,2013-09-25,9,September,25,1913,268,Massachusetts,not,Middlesex,0,1,0,0,0,0,0,0,0,1,0,0,2
lechea_intermedia,rosid,M,603,NEBC,1942-10-04,10,October,4,1942,277,Massachusetts,not,Middlesex,2,3,0,0,0,0,0,0,0,1,0,0,0
lechea_intermedia,rosid,M,2481,NEBC,2013-09-13,9,September,13,1913,256,Massachusetts,not,Middlesex,0,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,GRAY,2016-08-28,8,August,28,1916,241,Massachusetts,not,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,19666,NEBC,1951-08-04,8,August,4,1951,216,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,4961,NEBC,2017-09-01,9,September,1,1917,244,Massachusetts,not,Middlesex,3,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,13777,NEBC,1934-09-22,9,September,22,1934,265,Massachusetts,not,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2020-08-23,8,August,23,1920,236,Massachusetts,not,Norfolk,0,3,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,1945-08-02,8,August,2,1945,214,Massachusetts,not,Norfolk,1,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2013-09-14,9,September,14,1913,257,Massachusetts,not,Plymouth,0,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2029-09-29,9,September,29,1929,272,Massachusetts,not,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2029-09-28,9,September,28,1929,271,Massachusetts,not,Bristol,0,2,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,17126,NEBC,2018-08-07,8,August,7,1918,219,Massachusetts,not,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,1954-10-24,10,October,24,1954,297,Massachusetts,not,Worcester,1,2,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,2488,NEBC,1930-09-20,9,September,20,1930,263,Massachusetts,not,Worcester,1,1,0,0,0,0,0,0,0,0,0,0,1
lechea_intermedia,rosid,M,NA,NEBC,1950-09-06,9,September,6,1950,249,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,23693,NEBC,1948-08-07,8,August,7,1948,220,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,5911,NEBC,1943-08-18,8,August,18,1943,230,Massachusetts,not,Worcester,2,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,F,18419,NEBC,1959-09-14,9,September,14,1959,257,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,45558,GRAY,1941-08-23,8,August,23,1941,235,Rhode_Island,not,Providence,2,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2026-09-19,9,September,19,1926,262,Rhode_Island,not,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,11381,NEBC,2014-09-03,9,September,3,1914,246,Rhode_Island,not,Washington,3,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,GRAY,2019-08-30,8,August,30,1919,242,Rhode_Island,not,Washington,1,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,GRAY,2007-09-13,9,September,13,1907,256,Connecticut,not,New_London,0,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,D1910,NEBC,2019-10-01,10,October,1,1919,274,Connecticut,not,New_London,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,5137,NEBC,2022-08-21,8,August,21,1922,233,Connecticut,not,Tolland,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,1613,NEBC,2005-08-26,8,August,26,1905,238,Connecticut,not,Hartford,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2002-08-08,8,August,8,1902,220,Connecticut,not,Hartford,2,1,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2010-09-14,9,September,14,1910,257,Connecticut,not,Hartford,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,GRAY,2001-07-31,7,July,31,1901,212,Connecticut,not,Hartford,1,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,1318,NEBC,2001-07-31,7,July,31,1901,212,Connecticut,not,Hartford,1,3,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,3375,NEBC,2013-09-09,9,September,9,1913,252,Connecticut,not,Middlesex,3,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,2053,NEBC,2007-09-28,9,September,28,1907,271,Connecticut,not,New_Haven,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,267,NEBC,2002-08-24,8,August,24,1902,236,Connecticut,not,New_Haven,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NEBC,2011-09-15,9,September,15,1911,258,Connecticut,not,New_Haven,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,GRAY,2004-09-25,9,September,25,1904,269,Connecticut,not,Litchfield,3,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,3562,NEBC,2014-09-05,9,September,5,1914,248,Connecticut,not,Litchfield,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2016-09-26,9,September,26,1916,270,Massachusetts,not,Essex,2,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,28528,NEBC,1940-09-27,9,September,27,1940,271,Massachusetts,flowering,Essex,0,0,3,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2007-09-05,9,September,5,1907,248,Massachusetts,not,Middlesex,2,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2027-10-09,10,October,9,1927,282,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2009-09-06,9,September,6,1909,249,Massachusetts,flowering,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2016-09-23,9,September,23,1916,267,Massachusetts,flowering,Middlesex,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2008-10-08,10,October,8,1908,282,Massachusetts,flowering,Middlesex,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,4980,NEBC,2017-09-10,9,September,10,1917,253,Massachusetts,not,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2017-09-29,9,September,29,1917,272,Massachusetts,flowering,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,4982,NEBC,2017-09-10,9,September,10,1917,253,Massachusetts,flowering,Norfolk,4,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,9743,NEBC,2013-08-26,8,August,26,1913,238,Massachusetts,flowering,Plymouth,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,9746,NEBC,2013-08-30,8,August,30,1913,242,Massachusetts,not,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,9748,GRAY,2013-10-02,10,October,2,1913,275,Massachusetts,not,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,17747,GRAY,1957-09-17,9,September,17,1957,260,Massachusetts,not,Bristol,0,5,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2016-09-16,9,September,16,1916,260,Massachusetts,not,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,12,GRAY,2001-09-15,9,September,15,1901,258,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,1564,NEBC,2012-09-11,9,September,11,1912,255,Massachusetts,not,Barnstable,0,0,0,0,4,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2007-08-10,8,August,10,1907,222,Massachusetts,flowering,Barnstable,2,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,16992,NEBC,2018-09-20,9,September,20,1918,263,Massachusetts,not,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,1954,GRAY,2016-09-20,9,September,20,1916,264,Massachusetts,not,Dukes,2,0,3,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,5110,NEBC,2013-09-07,9,September,7,1913,250,Massachusetts,flowering,Dukes,1,0,1,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,935,NEBC,2028-08-16,8,August,16,1928,229,Massachusetts,flowering,Dukes,0,0,0,0,2,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,2038,Arnold,2026-08-22,8,August,22,1926,234,Massachusetts,flowering,Nantucket,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,1935-08-19,8,August,19,1935,231,Massachusetts,flowering,Worcester,3,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2021-09-22,9,September,22,1921,265,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,29326,NEBC,1953-09-18,9,September,18,1953,261,Massachusetts,not,Worcester,1,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,1933-08-13,8,August,13,1933,225,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2028-09-10,9,September,10,1928,254,Massachusetts,not,Franklin,0,0,0,0,2,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,226,GRAY,2014-09-05,9,September,5,1914,248,Massachusetts,flowering,Hampden,2,4,4,0,1,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2009-08-15,8,August,15,1909,227,Rhode_Island,flowering,Providence,0,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,1829,GRAY,2003-09-13,9,September,13,1903,256,Rhode_Island,flowering,Providence,0,3,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2020-10-14,10,October,14,1920,288,Rhode_Island,not,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,11361,NEBC,2014-09-08,9,September,8,1914,251,Rhode_Island,not,Kent,3,2,4,0,1,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2019-09-01,9,September,1,1919,244,Rhode_Island,not,Washington,0,0,0,0,5,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,9742,GRAY,2013-08-20,8,August,20,1913,232,Rhode_Island,flowering,Newport,1,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,6174,NEBC,2012-09-14,9,September,14,1912,258,Connecticut,not,New_London,4,2,1,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,GRAY,2004-09-15,9,September,15,1904,259,Connecticut,not,New_London,1,0,1,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2006-09-08,9,September,8,1906,251,Connecticut,not,Hartford,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NEBC,2010-09-21,9,September,21,1910,264,Connecticut,not,New_Haven,0,2,0,0,3,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,GRAY,2001-10-10,10,October,10,1901,283,Connecticut,not,Fairfield,0,0,1,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,2456,NEBC,2003-08-08,8,August,8,1903,220,Massachusetts,flowering,Essex,1,3,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,GRAY,2002-10-02,10,October,2,1902,275,Massachusetts,not,Essex,3,4,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,23990,NEBC,1933-09-30,9,September,30,1933,273,Massachusetts,not,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2002-08-19,8,August,19,1902,231,Massachusetts,not,Middlesex,3,4,0,0,3,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2014-09-07,9,September,7,1914,250,Massachusetts,not,Middlesex,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,274,NEBC,2011-07-15,7,July,15,1911,196,Massachusetts,not,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,15983,NEBC,2015-09-11,9,September,11,1915,254,Massachusetts,not,Middlesex,2,0,0,2,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2011-09-30,9,September,30,1911,273,Massachusetts,flowering,Suffolk,4,1,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,9740,NEBC,2013-08-30,8,August,30,1913,242,Massachusetts,flowering,Plymouth,4,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2029-09-29,9,September,29,1929,272,Massachusetts,not,Plymouth,2,5,0,0,5,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,461,NEBC,2013-08-11,8,August,11,1913,223,Massachusetts,flowering,Bristol,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2014-09-15,9,September,15,1914,258,Massachusetts,flowering,Bristol,1,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,15861,GRAY,2017-10-07,10,October,7,1917,280,Massachusetts,not,Barnstable,1,3,0,0,0,0,0,4,0,0,0,0,0
lespedeza_hirta,rosid,F,NA,NEBC,2000-08-14,8,August,14,1900,227,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2002-09-14,9,September,14,1902,257,Massachusetts,not,Barnstable,2,0,0,0,0,0,0,2,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2016-09-16,9,September,16,1916,260,Massachusetts,flowering,Barnstable,0,4,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,2727,NEBC,2015-08-05,8,August,5,1915,217,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,3172,NEBC,2014-08-28,8,August,28,1914,240,Massachusetts,flowering,Barnstable,2,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NEBC,2007-08-10,8,August,10,1907,222,Massachusetts,not ,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,11764,NEBC,2016-09-16,9,September,16,1916,260,Massachusetts,not,Barnstable,2,0,0,0,0,0,0,0,0,0,0,0,0
